ID,STATE_CODE,STATE_NAME,CITY,COUNTY,LATITUDE,LONGITUDE
18476,NY,New York,Greenport,Suffolk,41.103905,-72.367415
18477,NY,New York,Greenvale,Nassau,40.812503,-73.626124
18478,NY,New York,Greenville,Greene,42.411342,-74.022222
18479,NY,New York,Greenwich,Washington,43.096183,-73.506658
18480,NY,New York,Greenwood,Steuben,42.139809,-77.636041
18481,NY,New York,Greenwood Lake,Orange,41.212718,-74.300007
18482,NY,New York,Greig,Lewis,43.689184,-75.312393
18483,NY,New York,Groton,Tompkins,42.58549,-76.363286
18484,NY,New York,Groveland,Livingston,42.676046,-77.757334
18485,NY,New York,Guilderland,Albany,42.697273,-73.897454
18486,NY,New York,Guilderland Center,Albany,42.703056,-73.966389
18487,NY,New York,Guilford,Chenango,42.426901,-75.482318
18488,NY,New York,Hadley,Saratoga,43.301268,-73.949905
18489,NY,New York,Hagaman,Montgomery,42.959715,-74.166764
18490,NY,New York,Hague,Warren,43.74631,-73.528172
18491,NY,New York,Hailesboro,Saint Lawrence,44.31,-75.446667
18492,NY,New York,Haines Falls,Greene,42.195833,-74.0975
18493,NY,New York,Halcottsville,Delaware,42.208333,-74.601389
18494,NY,New York,Hall,Ontario,42.793889,-77.066667
18495,NY,New York,Hamburg,Erie,42.733404,-78.838853
18496,NY,New York,Hamden,Delaware,42.17873,-74.998391
18497,NY,New York,Hamilton,Madison,42.82306,-75.543382
18498,NY,New York,Hamlin,Monroe,43.307577,-77.926996
18499,NY,New York,Hammond,Saint Lawrence,44.450155,-75.672749
18500,NY,New York,Hammondsport,Steuben,42.431217,-77.197702
18501,NY,New York,Hampton,Washington,43.462135,-73.273072
18502,NY,New York,Hampton Bays,Suffolk,40.872596,-72.520209
18503,NY,New York,Hancock,Delaware,41.959667,-75.265306
18504,NY,New York,Hankins,Sullivan,41.831288,-75.099809
18505,NY,New York,Hannacroix,Greene,42.428533,-73.868029
18506,NY,New York,Hannawa Falls,Saint Lawrence,44.612222,-74.971389
18507,NY,New York,Hannibal,Oswego,43.311115,-76.546034
18508,NY,New York,Harford,Cortland,42.426111,-76.226944
18509,NY,New York,Harpersfield,Delaware,42.449901,-74.687059
18510,NY,New York,Harpursville,Broome,42.18232,-75.654538
18511,NY,New York,Harriman,Orange,41.299681,-74.155805
18512,NY,New York,Harris,Sullivan,41.714055,-74.7218
18513,NY,New York,Harrison,Westchester,40.971876,-73.718068
18514,NY,New York,Harrisville,Lewis,44.161294,-75.325151
18515,NY,New York,Hartford,Washington,43.349281,-73.404946
18516,NY,New York,Hartsdale,Westchester,41.019658,-73.807404
18517,NY,New York,Hartwick,Otsego,42.695033,-75.055009
18518,NY,New York,Hastings,Oswego,43.35268,-76.147708
18519,NY,New York,Hastings On Hudson,Westchester,40.99071,-73.875912
18520,NY,New York,Hauppauge,Suffolk,40.823069,-73.195762
18521,NY,New York,Haverstraw,Rockland,41.197095,-73.968959
18522,NY,New York,Hawthorne,Westchester,41.095316,-73.801685
18523,NY,New York,Hector,Schuyler,42.49658,-76.878597
18524,NY,New York,Helena,Saint Lawrence,44.921667,-74.726667
18525,NY,New York,Hemlock,Livingston,42.779957,-77.58199
18526,NY,New York,Hempstead,Nassau,40.713889,-73.600278
18527,NY,New York,Henderson,Jefferson,43.846742,-76.235212
18528,NY,New York,Henderson Harbor,Jefferson,43.864722,-76.202222
18529,NY,New York,Henrietta,Monroe,43.048264,-77.612224
18530,NY,New York,Hensonville,Greene,42.259032,-74.213063
18531,NY,New York,Herkimer,Herkimer,43.030696,-74.98757
18532,NY,New York,Hermon,Saint Lawrence,44.444845,-75.198664
18533,NY,New York,Heuvelton,Saint Lawrence,44.593034,-75.420345
18534,NY,New York,Hewlett,Nassau,40.640392,-73.695667
18535,NY,New York,Hicksville,Nassau,40.762305,-73.52297
18536,NY,New York,High Falls,Ulster,41.816749,-74.131122
18537,NY,New York,Highland,Ulster,41.716691,-73.992825
18538,NY,New York,Highland Falls,Orange,41.358177,-73.974618
18539,NY,New York,Highland Lake,Sullivan,41.530925,-74.851615
18540,NY,New York,Highland Mills,Orange,41.353592,-74.119678
18541,NY,New York,Highmount,Ulster,42.144167,-74.490278
18542,NY,New York,Hillburn,Rockland,41.123981,-74.170195
18543,NY,New York,Hillsdale,Columbia,42.186816,-73.548306
18544,NY,New York,Hilton,Monroe,43.292344,-77.790511
18545,NY,New York,Himrod,Yates,42.594455,-76.950774
18546,NY,New York,Hinckley,Oneida,43.312222,-75.122222
18547,NY,New York,Hinsdale,Cattaraugus,42.179747,-78.400611
18548,NY,New York,Hobart,Delaware,42.359409,-74.675889
18549,NY,New York,Hoffmeister,Hamilton,43.391545,-74.739974
18550,NY,New York,Hogansburg,Franklin,44.982511,-74.662649
18551,NY,New York,Holbrook,Suffolk,40.796426,-73.071789
18552,NY,New York,Holland,Erie,42.639582,-78.543889
18553,NY,New York,Holland Patent,Oneida,43.248406,-75.253506
18554,NY,New York,Holley,Orleans,43.225494,-78.040392
18555,NY,New York,Hollis,Queens,40.714156,-73.767685
18556,NY,New York,Hollowville,Columbia,42.205278,-73.691667
18557,NY,New York,Holmes,Dutchess,41.532461,-73.662751
18558,NY,New York,Holtsville,Suffolk,40.8152,-73.0455
18559,NY,New York,Homer,Cortland,42.672586,-76.18783
18560,NY,New York,Honeoye,Ontario,42.768637,-77.505434
18561,NY,New York,Honeoye Falls,Monroe,42.969499,-77.57812
18562,NY,New York,Hoosick,Rensselaer,42.8625,-73.328611
18563,NY,New York,Hoosick Falls,Rensselaer,42.893712,-73.358105
18564,NY,New York,Hopewell Junction,Dutchess,41.576639,-73.797581
18565,NY,New York,Hornell,Steuben,42.327393,-77.656907
18566,NY,New York,Horseheads,Chemung,42.180493,-76.834539
18567,NY,New York,Hortonville,Sullivan,41.78568,-75.026329
18568,NY,New York,Houghton,Allegany,42.411567,-78.109506
18569,NY,New York,Howard Beach,Queens,40.660603,-73.845041
18570,NY,New York,Howells,Orange,41.479444,-74.465556
18571,NY,New York,Howes Cave,Schoharie,42.704526,-74.364825
18572,NY,New York,Hubbardsville,Madison,42.823663,-75.436707
18573,NY,New York,Hudson,Columbia,42.246978,-73.755248
18574,NY,New York,Hudson Falls,Washington,43.314863,-73.574607
18575,NY,New York,Hughsonville,Dutchess,41.580833,-73.9275
18576,NY,New York,Huguenot,Orange,41.437162,-74.64261
18577,NY,New York,Huletts Landing,Washington,43.639167,-73.5075
18578,NY,New York,Hume,Allegany,42.472778,-78.136667
18579,NY,New York,Hunt,Livingston,42.538821,-77.981839
18580,NY,New York,Hunter,Greene,42.237316,-74.203753
18581,NY,New York,Huntington,Suffolk,40.866945,-73.410924
18582,NY,New York,Huntington Station,Suffolk,40.821754,-73.375472
18583,NY,New York,Hurley,Ulster,41.932743,-74.06873
18584,NY,New York,Hurleyville,Sullivan,41.760882,-74.65344
18585,NY,New York,Hyde Park,Dutchess,41.788724,-73.906347
18586,NY,New York,Ilion,Herkimer,43.006391,-75.04836
18587,NY,New York,Indian Lake,Hamilton,43.760594,-74.276638
18588,NY,New York,Inlet,Hamilton,43.748024,-74.784631
18589,NY,New York,Interlaken,Seneca,42.616524,-76.726798
18590,NY,New York,Inwood,Nassau,40.621944,-73.747222
18591,NY,New York,Ionia,Ontario,42.938002,-77.50086
18592,NY,New York,Irving,Chautauqua,42.573866,-79.059634
18593,NY,New York,Irvington,Westchester,41.038113,-73.859666
18594,NY,New York,Island Park,Nassau,40.604044,-73.655411
18595,NY,New York,Islandia,Suffolk,40.790556,-73.202222
18596,NY,New York,Islip,Suffolk,40.734821,-73.22211
18597,NY,New York,Islip Terrace,Suffolk,40.75482,-73.182746
18598,NY,New York,Ithaca,Tompkins,42.448497,-76.492911
18599,NY,New York,Jackson Heights,Queens,40.751329,-73.882975
18600,NY,New York,Jacksonville,Tompkins,42.508333,-76.615278
18601,NY,New York,Jamaica,Queens,40.6913,-73.8061
18602,NY,New York,Jamesport,Suffolk,40.949444,-72.581944
18603,NY,New York,Jamestown,Chautauqua,42.092845,-79.243989
18604,NY,New York,Jamesville,Onondaga,42.982973,-76.076571
18605,NY,New York,Jasper,Steuben,42.128962,-77.499909
18606,NY,New York,Java Center,Wyoming,42.66342,-78.392527
18607,NY,New York,Java Village,Wyoming,42.676852,-78.44101
18608,NY,New York,Jay,Essex,44.373351,-73.724702
18609,NY,New York,Jefferson,Schoharie,42.499869,-74.611744
18610,NY,New York,Jefferson Valley,Westchester,41.338522,-73.794697
18611,NY,New York,Jeffersonville,Sullivan,41.778394,-74.919574
18612,NY,New York,Jericho,Nassau,40.788118,-73.533067
18613,NY,New York,Jewett,Greene,42.269383,-74.279274
18614,NY,New York,Johnsburg,Warren,43.634081,-74.021254
18615,NY,New York,Johnson,Orange,41.366111,-74.506944
18616,NY,New York,Johnson City,Broome,42.126683,-75.968492
18617,NY,New York,Johnsonville,Rensselaer,42.876875,-73.498899
18618,NY,New York,Johnstown,Fulton,43.006923,-74.37149
18619,NY,New York,Jordan,Onondaga,43.065141,-76.45978
18620,NY,New York,Jordanville,Herkimer,42.89478,-74.820919
18621,NY,New York,Kanona,Steuben,42.372222,-77.366111
18622,NY,New York,Katonah,Westchester,41.270884,-73.684115
18623,NY,New York,Kattskill Bay,Warren,43.515561,-73.629883
18624,NY,New York,Kauneonga Lake,Sullivan,41.690833,-74.829167
18625,NY,New York,Keene,Essex,44.25548,-73.791457
18626,NY,New York,Keene Valley,Essex,44.177978,-73.795923
18627,NY,New York,Keeseville,Clinton,44.521594,-73.508976
18628,NY,New York,Kendall,Orleans,43.328415,-78.030359
18629,NY,New York,Kennedy,Chautauqua,42.150776,-79.096416
18630,NY,New York,Kenoza Lake,Sullivan,41.777802,-74.935384
18631,NY,New York,Kent,Orleans,43.334064,-78.135533
18632,NY,New York,Kerhonkson,Ulster,41.793866,-74.303457
18633,NY,New York,Keuka Park,Yates,42.601032,-77.105197
18634,NY,New York,Kew Gardens,Queens,40.706865,-73.829715
18635,NY,New York,Kiamesha Lake,Sullivan,41.683825,-74.672402
18636,NY,New York,Kill Buck,Cattaraugus,42.141005,-78.642604
18637,NY,New York,Killawog,Broome,42.400556,-76.021111
18638,NY,New York,Kinderhook,Columbia,42.376675,-73.718259
18639,NY,New York,King Ferry,Cayuga,42.66351,-76.621603
18640,NY,New York,Kings Park,Suffolk,40.886121,-73.243763
18641,NY,New York,Kingston,Ulster,41.930126,-74.023575
18642,NY,New York,Kirkville,Onondaga,43.098095,-75.955003
18643,NY,New York,Kirkwood,Broome,42.069463,-75.796711
18644,NY,New York,Knowlesville,Orleans,43.241944,-78.310833
18645,NY,New York,Knox,Albany,42.671111,-74.116111
18646,NY,New York,Knoxboro,Oneida,42.986389,-75.5175
18647,NY,New York,La Fargeville,Jefferson,44.198709,-75.956902
18648,NY,New York,La Fayette,Onondaga,42.890959,-76.106116
18649,NY,New York,Lacona,Oswego,43.642883,-76.050335
18650,NY,New York,Lagrangeville,Dutchess,41.661471,-73.744955
18651,NY,New York,Lake Clear,Franklin,44.359392,-74.243336
18652,NY,New York,Lake George,Warren,43.416725,-73.697547
18653,NY,New York,Lake Grove,Suffolk,40.856681,-73.116751
18654,NY,New York,Lake Hill,Ulster,42.073271,-74.212338
18655,NY,New York,Lake Huntington,Sullivan,41.678158,-74.994933
18656,NY,New York,Lake Katrine,Ulster,41.991787,-73.992379
18657,NY,New York,Lake Luzerne,Warren,43.316487,-73.822821
18658,NY,New York,Lake Peekskill,Putnam,41.337437,-73.883787
18659,NY,New York,Lake Placid,Essex,44.274986,-73.986354
18660,NY,New York,Lake Pleasant,Hamilton,43.472543,-74.422563
18661,NY,New York,Lake View,Erie,42.721535,-78.932693
18662,NY,New York,Lakemont,Yates,42.516111,-76.928333
18663,NY,New York,Lakeville,Livingston,42.82957,-77.714865
18664,NY,New York,Lakewood,Chautauqua,42.097256,-79.329124
18665,NY,New York,Lancaster,Erie,42.901681,-78.663085
18666,NY,New York,Lanesville,Greene,42.189149,-74.19715
18667,NY,New York,Lansing,Tompkins,42.564494,-76.537455
18668,NY,New York,Larchmont,Westchester,40.935055,-73.75715
18669,NY,New York,Latham,Albany,42.74616,-73.762985
18670,NY,New York,Laurel,Suffolk,40.9674,-72.55404
18671,NY,New York,Laurens,Otsego,42.538261,-75.127947
18672,NY,New York,Lawrence,Nassau,40.61396,-73.732969
18673,NY,New York,Lawrenceville,Saint Lawrence,44.758988,-74.662927
18674,NY,New York,Lawtons,Erie,42.540364,-78.921222
18675,NY,New York,Le Roy,Genesee,42.977377,-77.985097
18676,NY,New York,Lee Center,Oneida,43.314804,-75.505532
18677,NY,New York,Leeds,Greene,42.304506,-73.945726
18678,NY,New York,Leicester,Livingston,42.773903,-77.898976
18679,NY,New York,Leon,Cattaraugus,42.293056,-79.016667
18680,NY,New York,Leonardsville,Madison,42.808611,-75.253056
18681,NY,New York,Levittown,Nassau,40.725428,-73.516578
18682,NY,New York,Lewis,Essex,44.307507,-73.549129
18683,NY,New York,Lewiston,Niagara,43.172165,-79.021547
18684,NY,New York,Lexington,Greene,42.240278,-74.365833
18685,NY,New York,Liberty,Sullivan,41.79618,-74.748397
18686,NY,New York,Lily Dale,Chautauqua,42.351667,-79.324444
18687,NY,New York,Lima,Livingston,42.901234,-77.608305
18688,NY,New York,Limerick,Jefferson,44.029167,-76.043333
18689,NY,New York,Limestone,Cattaraugus,42.063945,-78.631979
18690,NY,New York,Lincolndale,Westchester,41.322778,-73.718611
18691,NY,New York,Lindenhurst,Suffolk,40.688373,-73.374493
18692,NY,New York,Lindley,Steuben,42.042483,-77.154132
18693,NY,New York,Linwood,Genesee,42.884721,-77.910422
18694,NY,New York,Lisbon,Saint Lawrence,44.718424,-75.269364
18695,NY,New York,Lisle,Broome,42.340923,-76.030237
18696,NY,New York,Little Falls,Herkimer,43.047371,-74.860598
18697,NY,New York,Little Genesee,Allegany,42.023964,-78.235056
18698,NY,New York,Little Neck,Queens,40.759131,-73.732622
18699,NY,New York,Little Valley,Cattaraugus,42.254121,-78.809286
18700,NY,New York,Little York,Cortland,42.695833,-76.164722
18701,NY,New York,Liverpool,Onondaga,43.109925,-76.186999
18702,NY,New York,Livingston,Columbia,42.141944,-73.778333
18703,NY,New York,Livingston Manor,Sullivan,41.87779,-74.827028
18704,NY,New York,Livonia,Livingston,42.813514,-77.663472
18705,NY,New York,Livonia Center,Livingston,42.821389,-77.638889
18706,NY,New York,Loch Sheldrake,Sullivan,41.778899,-74.661406
18707,NY,New York,Locke,Cayuga,42.655789,-76.415436
18708,NY,New York,Lockport,Niagara,43.159987,-78.692344
18709,NY,New York,Lockwood,Tioga,42.114943,-76.536618
18710,NY,New York,Locust Valley,Nassau,40.881728,-73.59271
18711,NY,New York,Lodi,Seneca,42.596555,-76.833904
18712,NY,New York,Long Beach,Nassau,40.587697,-73.659467
18713,NY,New York,Long Eddy,Sullivan,41.864359,-75.094157
18714,NY,New York,Long Island City,Queens,40.750316,-73.939393
18715,NY,New York,Long Lake,Hamilton,43.947653,-74.466243
18716,NY,New York,Lorraine,Jefferson,43.756845,-75.905339
18717,NY,New York,Lowman,Chemung,42.06938,-76.693005
18718,NY,New York,Lowville,Lewis,43.801055,-75.475378
18719,NY,New York,Lycoming,Oswego,43.498611,-76.386111
18720,NY,New York,Lynbrook,Nassau,40.657107,-73.674143
18721,NY,New York,Lyndonville,Orleans,43.323312,-78.381057
18722,NY,New York,Lyon Mountain,Clinton,44.725491,-73.919452
18723,NY,New York,Lyons,Wayne,43.07768,-76.989575
18724,NY,New York,Lyons Falls,Lewis,43.626165,-75.355312
18725,NY,New York,Macedon,Wayne,43.078366,-77.337199
18726,NY,New York,Machias,Cattaraugus,42.408271,-78.50586
18727,NY,New York,Madison,Madison,42.896854,-75.507562
18728,NY,New York,Madrid,Saint Lawrence,44.768978,-75.14134
18729,NY,New York,Mahopac,Putnam,41.371708,-73.750755
18730,NY,New York,Mahopac Falls,Putnam,41.371944,-73.762222
18731,NY,New York,Maine,Broome,42.196204,-76.059526
18732,NY,New York,Malden Bridge,Columbia,42.460201,-73.587958
18733,NY,New York,Malden On Hudson,Ulster,42.095278,-73.934444
18734,NY,New York,Mallory,Oswego,43.33782,-76.089208
18735,NY,New York,Malone,Franklin,44.848164,-74.292808
18736,NY,New York,Malverne,Nassau,40.674982,-73.673073
18737,NY,New York,Mamaroneck,Westchester,40.952481,-73.735037
18738,NY,New York,Manchester,Ontario,42.969874,-77.229733
18739,NY,New York,Manhasset,Nassau,40.798641,-73.688369
18740,NY,New York,Manlius,Onondaga,42.990441,-75.970345
18741,NY,New York,Mannsville,Jefferson,43.717905,-76.08203
18742,NY,New York,Manorville,Suffolk,40.842102,-72.800208
18743,NY,New York,Maple Springs,Chautauqua,42.196667,-79.424167
18744,NY,New York,Maple View,Oswego,43.457222,-76.145556
18745,NY,New York,Maplecrest,Greene,42.299485,-74.165522
18746,NY,New York,Marathon,Cortland,42.452725,-76.039526
18747,NY,New York,Marcellus,Onondaga,42.982056,-76.33228
18748,NY,New York,Marcy,Oneida,43.163926,-75.278335
18749,NY,New York,Margaretville,Delaware,42.163702,-74.648853
18750,NY,New York,Marietta,Onondaga,42.897441,-76.28055
18751,NY,New York,Marilla,Erie,42.833216,-78.558656
18752,NY,New York,Marion,Wayne,43.154612,-77.186277
18753,NY,New York,Marlboro,Ulster,41.605612,-73.988017
18754,NY,New York,Martinsburg,Lewis,43.7375,-75.47
18755,NY,New York,Martville,Cayuga,43.26608,-76.628936
18756,NY,New York,Maryknoll,Westchester,41.179167,-73.832778
18757,NY,New York,Maryland,Otsego,42.537075,-74.903033
18758,NY,New York,Masonville,Delaware,42.262346,-75.215485
18759,NY,New York,Maspeth,Queens,40.723865,-73.899682
18760,NY,New York,Massapequa,Nassau,40.685738,-73.469727
18761,NY,New York,Massapequa Park,Nassau,40.680673,-73.444447
18762,NY,New York,Massena,Saint Lawrence,44.932411,-74.886205
18763,NY,New York,Mastic,Suffolk,40.80644,-72.856608
18764,NY,New York,Mastic Beach,Suffolk,40.765653,-72.853701
18765,NY,New York,Mattituck,Suffolk,40.994336,-72.536296
18766,NY,New York,Maybrook,Orange,41.48865,-74.216312
18767,NY,New York,Mayfield,Fulton,43.141133,-74.244397
18768,NY,New York,Mayville,Chautauqua,42.240906,-79.496325
18769,NY,New York,Mc Connellsville,Oneida,43.289552,-75.652477
18770,NY,New York,Mc Donough,Chenango,42.506807,-75.762305
18771,NY,New York,Mc Graw,Cortland,42.594758,-76.081958
18772,NY,New York,Mc Lean,Tompkins,42.560556,-76.2775
18773,NY,New York,Mechanicville,Saratoga,42.967613,-73.673173
18774,NY,New York,Mecklenburg,Schuyler,42.4575,-76.710556
18775,NY,New York,Medford,Suffolk,40.817416,-72.985214
18776,NY,New York,Medina,Orleans,43.218428,-78.387422
18777,NY,New York,Medusa,Albany,42.451504,-74.131524
18778,NY,New York,Mellenville,Columbia,42.253056,-73.668056
18779,NY,New York,Melrose,Rensselaer,42.841163,-73.607667
18780,NY,New York,Melville,Suffolk,40.794606,-73.402963
18781,NY,New York,Memphis,Onondaga,43.093438,-76.40301
18782,NY,New York,Mendon,Monroe,42.995307,-77.50013
18783,NY,New York,Meridale,Delaware,42.377987,-74.980258
18784,NY,New York,Meridian,Cayuga,43.165556,-76.537222
18785,NY,New York,Merrick,Nassau,40.668312,-73.555001
18786,NY,New York,Mexico,Oswego,43.460533,-76.244588
18787,NY,New York,Middle Falls,Washington,43.100556,-73.525278
18788,NY,New York,Middle Granville,Washington,43.450773,-73.303077
18789,NY,New York,Middle Grove,Saratoga,43.097548,-74.016687
18790,NY,New York,Middle Island,Suffolk,40.878212,-72.952539
18791,NY,New York,Middle Village,Queens,40.717286,-73.879228
18792,NY,New York,Middleburgh,Schoharie,42.563734,-74.329168
18793,NY,New York,Middleport,Niagara,43.218257,-78.484055
18794,NY,New York,Middlesex,Yates,42.697624,-77.280509
18795,NY,New York,Middletown,Orange,41.457222,-74.412023
18796,NY,New York,Middleville,Herkimer,43.136933,-74.923978
18797,NY,New York,Milford,Otsego,42.614801,-74.968498
18798,NY,New York,Mill Neck,Nassau,40.88574,-73.552602
18799,NY,New York,Millbrook,Dutchess,41.780334,-73.688491
18800,NY,New York,Miller Place,Suffolk,40.943572,-72.991349
18801,NY,New York,Millerton,Dutchess,41.953623,-73.528709
18802,NY,New York,Millport,Chemung,42.258084,-76.839233
18803,NY,New York,Millwood,Westchester,41.201519,-73.792626
18804,NY,New York,Milton,Ulster,41.653487,-73.977194
18805,NY,New York,Mineola,Nassau,40.746927,-73.639761
18806,NY,New York,Minerva,Essex,43.781058,-73.983542
18807,NY,New York,Minetto,Oswego,43.398056,-76.477778
18808,NY,New York,Mineville,Essex,44.087631,-73.523588
18809,NY,New York,Minoa,Onondaga,43.077212,-76.009812
18810,NY,New York,Model City,Niagara,43.185,-78.983889
18811,NY,New York,Modena,Ulster,41.650347,-74.103578
18812,NY,New York,Mohawk,Herkimer,42.989986,-74.985298
18813,NY,New York,Mohegan Lake,Westchester,41.314348,-73.850836
18814,NY,New York,Moira,Franklin,44.850412,-74.560273
18815,NY,New York,Mongaup Valley,Sullivan,41.681017,-74.802772
18816,NY,New York,Monroe,Orange,41.330556,-74.187222
18817,NY,New York,Monsey,Rockland,41.116255,-74.0736
18818,NY,New York,Montauk,Suffolk,41.045853,-71.943963
18819,NY,New York,Montezuma,Cayuga,43.01,-76.703611
18820,NY,New York,Montgomery,Orange,41.53332,-74.253417
18821,NY,New York,Monticello,Sullivan,41.65158,-74.700748
18822,NY,New York,Montour Falls,Schuyler,42.343678,-76.839581
18823,NY,New York,Montrose,Westchester,41.249585,-73.944593
18824,NY,New York,Mooers,Clinton,44.959244,-73.583413
18825,NY,New York,Mooers Forks,Clinton,44.960232,-73.672967
18826,NY,New York,Moravia,Cayuga,42.735456,-76.39898
18827,NY,New York,Moriah,Essex,44.043755,-73.507862
18828,NY,New York,Moriah Center,Essex,44.066197,-73.511071
18829,NY,New York,Moriches,Suffolk,40.809502,-72.822918
18830,NY,New York,Morris,Otsego,42.547807,-75.244764
18831,NY,New York,Morrisonville,Clinton,44.68936,-73.577168
18832,NY,New York,Morristown,Saint Lawrence,44.586389,-75.648611
18833,NY,New York,Morrisville,Madison,42.910805,-75.648656
18834,NY,New York,Morton,Monroe,43.328056,-77.995556
18835,NY,New York,Mottville,Onondaga,42.973611,-76.442778
18836,NY,New York,Mount Kisco,Westchester,41.204966,-73.729921
18837,NY,New York,Mount Marion,Ulster,42.035704,-74.000211
18838,NY,New York,Mount Morris,Livingston,42.705431,-77.861083
18839,NY,New York,Mount Sinai,Suffolk,40.927092,-73.012732
18840,NY,New York,Mount Tremper,Ulster,42.043545,-74.248481
18841,NY,New York,Mount Upton,Chenango,42.408064,-75.400268
18842,NY,New York,Mount Vernon,Westchester,40.907863,-73.837961
18843,NY,New York,Mount Vision,Otsego,42.606763,-75.126366
18844,NY,New York,Mountain Dale,Sullivan,41.691763,-74.535762
18845,NY,New York,Mountainville,Orange,41.400833,-74.078889
18846,NY,New York,Mumford,Monroe,42.992778,-77.860556
18847,NY,New York,Munnsville,Madison,42.986326,-75.594032
18848,NY,New York,Nanuet,Rockland,41.099176,-74.009589
18849,NY,New York,Napanoch,Ulster,41.758965,-74.380354
18850,NY,New York,Naples,Ontario,42.640425,-77.390106
18851,NY,New York,Narrowsburg,Sullivan,41.592108,-75.010687
18852,NY,New York,Nassau,Rensselaer,42.527141,-73.611753
18853,NY,New York,Natural Bridge,Jefferson,44.062982,-75.503883
18854,NY,New York,Nedrow,Onondaga,42.955855,-76.152932
18855,NY,New York,Nelliston,Montgomery,42.934722,-74.613889
18856,NY,New York,Nesconset,Suffolk,40.846206,-73.1482
18857,NY,New York,Neversink,Sullivan,41.849205,-74.612726
18858,NY,New York,New Baltimore,Greene,42.446111,-73.788889
18859,NY,New York,New Berlin,Chenango,42.622414,-75.347406
18860,NY,New York,New City,Rockland,41.147247,-73.996206
18861,NY,New York,New Hampton,Orange,41.362714,-74.443483
18862,NY,New York,New Hartford,Oneida,43.065412,-75.290551
18863,NY,New York,New Haven,Oswego,43.479722,-76.315556
18864,NY,New York,New Hyde Park,Nassau,40.743926,-73.68042
18865,NY,New York,New Kingston,Delaware,42.213611,-74.6825
18866,NY,New York,New Lebanon,Columbia,42.475865,-73.377295
18867,NY,New York,New Lisbon,Otsego,42.578968,-75.327436
18868,NY,New York,New Milford,Orange,41.234444,-74.414167
18869,NY,New York,New Paltz,Ulster,41.743346,-74.083875
18870,NY,New York,New Rochelle,Westchester,40.916628,-73.787729
18871,NY,New York,New Russia,Essex,44.159532,-73.605881
18872,NY,New York,New Suffolk,Suffolk,40.991389,-72.476389
18873,NY,New York,New Windsor,Orange,41.472374,-74.056596
18874,NY,New York,New Woodstock,Madison,42.844135,-75.863526
18875,NY,New York,New York,New York,40.74838,-73.996705
18876,NY,New York,New York Mills,Oneida,43.100038,-75.29369
18877,NY,New York,Newark,Wayne,43.051909,-77.094602
18878,NY,New York,Newark Valley,Tioga,42.228136,-76.16248
18879,NY,New York,Newburgh,Orange,41.517833,-74.03598
18880,NY,New York,Newcomb,Essex,43.945991,-74.129911
18881,NY,New York,Newfane,Niagara,43.272443,-78.706972
18882,NY,New York,Newfield,Tompkins,42.362137,-76.591978
18883,NY,New York,Newport,Herkimer,43.180002,-74.986133
18884,NY,New York,Newton Falls,Saint Lawrence,44.198584,-74.98456
18885,NY,New York,Newtonville,Albany,42.724444,-73.758889
18886,NY,New York,Niagara Falls,Niagara,43.095467,-79.041443
18887,NY,New York,Niagara University,Niagara,43.138333,-79.039167
18888,NY,New York,Nichols,Tioga,42.031961,-76.361039
18889,NY,New York,Nicholville,Saint Lawrence,44.708182,-74.653379
18890,NY,New York,Nineveh,Broome,42.162481,-75.548409
18891,NY,New York,Niobe,Chautauqua,42.0125,-79.449722
18892,NY,New York,Niverville,Columbia,42.927575,-73.485614
18893,NY,New York,Norfolk,Saint Lawrence,44.84235,-74.957736
18894,NY,New York,North Babylon,Suffolk,40.732102,-73.323581
18895,NY,New York,North Bangor,Franklin,44.829997,-74.413369
18896,NY,New York,North Bay,Oneida,43.23,-75.748611
18897,NY,New York,North Blenheim,Schoharie,42.489938,-74.428174
18898,NY,New York,North Boston,Erie,42.685556,-78.776944
18899,NY,New York,North Branch,Sullivan,41.814184,-74.982388
18900,NY,New York,North Brookfield,Madison,42.850088,-75.381489
18901,NY,New York,North Chatham,Columbia,42.471944,-73.632222
18902,NY,New York,North Chili,Monroe,43.118601,-77.800518
18903,NY,New York,North Collins,Erie,42.589648,-78.91073
18904,NY,New York,North Creek,Warren,43.713802,-73.892802
18905,NY,New York,North Evans,Erie,42.696944,-78.941667
18906,NY,New York,North Granville,Washington,43.506212,-73.330114
18907,NY,New York,North Greece,Monroe,43.253611,-77.732778
18908,NY,New York,North Hoosick,Rensselaer,42.928056,-73.343333
18909,NY,New York,North Hudson,Essex,43.986872,-73.712065
18910,NY,New York,North Java,Wyoming,42.677631,-78.337958
18911,NY,New York,North Lawrence,Saint Lawrence,44.774982,-74.665307
18912,NY,New York,North Norwich,Chenango,42.616944,-75.527222
18913,NY,New York,North Pitcher,Chenango,42.637243,-75.816359
18914,NY,New York,North River,Warren,43.738611,-74.049167
18915,NY,New York,North Rose,Wayne,43.196439,-76.915152
18916,NY,New York,North Salem,Westchester,41.341388,-73.592947
18917,NY,New York,North Tonawanda,Niagara,43.049828,-78.850997
18918,NY,New York,Northport,Suffolk,40.905062,-73.330889
18919,NY,New York,Northville,Fulton,43.237126,-74.168361
18920,NY,New York,Norwich,Chenango,42.54145,-75.527431
18921,NY,New York,Norwood,Saint Lawrence,44.747193,-74.999188
18922,NY,New York,Nunda,Livingston,42.586708,-77.918006
